R,date,ticker,name,y,r,hold,k60
D1,20260713,046210,HLB파나진,2026,7.551044214487305,20,False
D1,20181030,046310,백금T&A,2018,21.24727272727273,20,False
D1,20181029,047770,코데즈컴바인,2018,12.419613899613893,20,False
D1,20181101,047920,HLB제약,2018,8.050938123752497,20,False
D1,20190729,047920,HLB제약,2019,9.173266331658283,20,False
D1,20200317,048410,현대바이오,2020,14.864167886774041,20,False
D1,20200319,048410,현대바이오,2020,54.579822560202786,20,False
D1,20200324,048410,현대바이오,2020,28.891584699453556,20,False
D1,20190729,048470,대동스틸,2019,7.542556390977442,20,False
D1,20190805,048470,대동스틸,2019,27.106609989373013,20,False
D1,20190806,048470,대동스틸,2019,29.75644251626898,20,False
D1,20190807,048470,대동스틸,2019,21.409114954221767,20,False
D1,20190805,048530,인트론바이오,2019,38.40182807399347,20,False
D1,20190806,048530,인트론바이오,2019,30.454022750775593,20,False
D1,20220621,048530,인트론바이오,2022,-11.15667984189723,20,False
D1,20220620,049070,인탑스,2022,-3.532348993288589,20,False
D1,20220621,049070,인탑스,2022,-5.6468874172185455,20,False
D1,20220622,049070,인탑스,2022,8.143529411764696,20,False
D1,20200312,049080,기가레인,2020,34.883636363636356,20,False
D1,20181011,049120,파인디앤씨,2018,14.47092024539877,20,False
D1,20181030,049470,비트플래닛,2018,5.408068880688802,20,False
D1,20181031,049950,미래컴퍼니,2018,-8.864743436647835,20,False
D1,20181101,049950,미래컴퍼니,2018,1.183766683143853,20,False
D1,20190805,049950,미래컴퍼니,2019,17.694194642251617,20,False
D1,20190806,049950,미래컴퍼니,2019,19.26760935910479,20,False
D1,20181012,050110,캠시스,2018,-5.951989306112534,20,False
D1,20200313,050120,ES큐브,2020,27.38923076923078,20,False
D1,20200316,050120,ES큐브,2020,37.26432989690721,20,False
D1,20200318,050120,ES큐브,2020,34.87525812619502,20,False
D1,20200319,050120,ES큐브,2020,47.11874213836477,20,False
D1,20200324,050120,ES큐브,2020,44.10764478764479,20,False
D1,20181026,050890,쏠리드,2018,18.963072289156617,20,False
D1,20181030,050890,쏠리드,2018,22.616688486715432,20,False
D1,20200313,051360,토비스,2020,10.006264308012483,20,False
D1,20200313,051500,CJ프레시웨이,2020,2.299069767441867,20,False
D1,20200318,051500,CJ프레시웨이,2020,21.97789473684211,20,False
D1,20200319,051500,CJ프레시웨이,2020,50.9386440677966,20,False
D1,20200320,051500,CJ프레시웨이,2020,51.73666666666666,20,False
D1,20200324,051500,CJ프레시웨이,2020,36.4625855513308,20,False
D1,20200325,051500,CJ프레시웨이,2020,23.992413793103445,20,False
D1,20211126,051500,CJ프레시웨이,2021,13.583779527559052,20,False
D1,20190730,052300,오션인더블유,2019,0.3146235758433238,20,False
D1,20200318,052420,오성첨단소재,2020,41.28787838730997,20,False
D1,20200324,052420,오성첨단소재,2020,48.427479224376725,20,False
D1,20181030,052600,한네트,2018,10.788518518518512,20,False
D1,20200316,052790,액토즈소프트,2020,46.57194805194806,20,False
D1,20200317,052790,액토즈소프트,2020,37.544390243902434,20,False
D1,20200319,052790,액토즈소프트,2020,104.8813231552163,20,False
D1,20190805,053030,바이넥스,2019,23.25778110944528,20,False
D1,20190806,053030,바이넥스,2019,17.990243204577965,20,False
D1,20181030,053300,한국정보인증,2018,16.44890262751159,20,False
D1,20240805,053610,프로텍,2024,17.670574712643685,20,False
D1,20200316,053700,삼보모터스,2020,42.964444444444446,20,False
D1,20200319,054040,한국컴퓨터,2020,33.27609756097562,20,False
D1,20200319,054090,삼진엘앤디,2020,62.079322033898315,20,False
D1,20200319,054450,텔레칩스,2020,67.36166666666665,20,False
D1,20181029,054540,삼영엠텍,2018,36.52904977375566,20,False
D1,20181030,054540,삼영엠텍,2018,21.72,20,False
D1,20190806,054780,키이스트,2019,12.197092916283339,20,False
D1,20200319,054920,한컴위드,2020,91.70181818181818,20,False
D1,20181029,054940,엑사이엔씨,2018,20.937355371900814,20,False
D1,20240805,054950,제이브이엠,2024,7.120000000000007,20,False
D1,20240808,054950,제이브이엠,2024,-4.986280193236711,20,False
D1,20200312,057540,옴니시스템,2020,25.565075125208683,20,False
D1,20211007,057880,푸른소나무,2021,-25.40712006717045,20,False
D1,20181107,058470,리노공업,2018,-5.592091226086135,20,False
D1,20181012,058630,엠게임,2018,-6.583969754253312,20,False
D1,20181026,058630,엠게임,2018,0.9200000000000021,20,False
D1,20181030,058630,엠게임,2018,15.522237136465314,20,False
D1,20200319,058820,CMG제약,2020,42.40510638297874,20,False
D1,20240805,059090,미코,2024,9.942317596566532,20,False
D1,20240813,059090,미코,2024,-9.813271202236715,20,False
D1,20200319,059210,메타바이오메드,2020,64.17656565656566,20,False
D1,20200319,060250,NHN KCP,2020,46.26686788154898,20,False
D1,20181023,060280,큐렉소,2018,-5.753504273504269,20,False
D1,20181101,060280,큐렉소,2018,-0.012110091743119167,20,False
D1,20200313,060370,LS마린솔루션,2020,31.352182039821212,20,False
